StateName,StateAbbrev,DataLevel,Charter,SchoolName,SchoolType,NCESSchoolID,DistrictName,DistrictType,NCESDistrictID,County,TimePeriodInterval,TimePeriodStart,TimePeriodEnd,NewCasesCombined,NewCasesStudents,NewCasesStaff,NewCasesUnknown,TwoWeekPeriodStaffStudentCasesCombined,TwoWeekPeriodCasesStudents,TwoWeekPeriodCasesStaff,CumulativeCasesCombined,CumulativeCasesStudents,CumulativeCasesStaff,CumulativeCasesUnknown,ActiveCasesStaff,ActiveCasesStudents,ActiveCasesUnknown,ActiveCasesCombined
Ohio,OH,District,Charter agency,,,,Horizon Science Acad Cleveland,,3900040,Cuyahoga,Weekly,5/2/21,5/8/21,,0,0,,,,,,1,1,,,,,
Ohio,OH,District,Charter agency,,,,Horizon Science Acad Cleveland,,3900040,Cuyahoga,Weekly,5/9/21,5/15/21,,0,0,,,,,,1,1,,,,,
Ohio,OH,District,Charter agency,,,,Horizon Science Acad Cleveland,,3900040,Cuyahoga,Weekly,5/16/21,5/22/21,,0,0,,,,,,1,1,,,,,
Ohio,OH,District,Charter agency,,,,Horizon Science Acad Cleveland,,3900040,Cuyahoga,Weekly,5/23/21,5/29/21,,0,0,,,,,,1,1,,,,,
Ohio,OH,District,Charter agency,,,,Horizon Science Acad Cleveland,,3900040,Cuyahoga,Weekly,5/30/21,6/5/21,,0,0,,,,,,1,1,,,,,
Ohio,OH,District,Charter agency,,,,Horizon Science Acad Cleveland,,3900040,Cuyahoga,Weekly,6/6/21,6/12/21,,0,0,,,,,,1,1,,,,,
Ohio,OH,District,Charter agency,,,,Horizon Science Acad Cleveland,,3900040,Cuyahoga,Weekly,6/13/21,6/19/21,,0,0,,,,,,1,1,,,,,
Ohio,OH,District,Charter agency,,,,Richard Allen Academy,,3900047,Butler,Weekly,10/11/20,10/17/20,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Richard Allen Academy,,3900047,Butler,Weekly,10/18/20,10/24/20,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Richard Allen Academy,,3900047,Butler,Weekly,10/25/20,10/31/20,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Richard Allen Academy,,3900047,Butler,Weekly,11/1/20,11/7/20,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Richard Allen Academy,,3900047,Butler,Weekly,11/8/20,11/14/20,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Richard Allen Academy,,3900047,Butler,Weekly,11/15/20,11/21/20,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Richard Allen Academy,,3900047,Butler,Weekly,11/22/20,11/28/20,,0,2,,,,,,0,2,,,,,
Ohio,OH,District,Charter agency,,,,Richard Allen Academy,,3900047,Butler,Weekly,11/29/20,12/5/20,,0,3,,,,,,0,3,,,,,
Ohio,OH,District,Charter agency,,,,Richard Allen Academy,,3900047,Butler,Weekly,12/6/20,12/12/20,,0,0,,,,,,0,4,,,,,
Ohio,OH,District,Charter agency,,,,Richard Allen Academy,,3900047,Butler,Weekly,12/13/20,12/19/20,,0,0,,,,,,0,4,,,,,
Ohio,OH,District,Charter agency,,,,Richard Allen Academy,,3900047,Butler,Weekly,12/27/20,1/2/21,,0,0,,,,,,0,4,,,,,
Ohio,OH,District,Charter agency,,,,Richard Allen Academy,,3900047,Butler,Weekly,1/3/21,1/9/21,,0,0,,,,,,0,4,,,,,
Ohio,OH,District,Charter agency,,,,Richard Allen Academy,,3900047,Butler,Weekly,1/10/21,1/16/21,,0,0,,,,,,0,4,,,,,
Ohio,OH,District,Charter agency,,,,Richard Allen Academy,,3900047,Butler,Weekly,1/17/21,1/23/21,,0,0,,,,,,0,4,,,,,
Ohio,OH,District,Charter agency,,,,Richard Allen Academy,,3900047,Butler,Weekly,1/24/21,1/30/21,,0,0,,,,,,0,4,,,,,
Ohio,OH,District,Charter agency,,,,Richard Allen Academy,,3900047,Butler,Weekly,1/31/21,2/6/21,,0,0,,,,,,0,4,,,,,
Ohio,OH,District,Charter agency,,,,Richard Allen Academy,,3900047,Butler,Weekly,2/7/21,2/13/21,,0,0,,,,,,0,4,,,,,
Ohio,OH,District,Charter agency,,,,Richard Allen Academy,,3900047,Butler,Weekly,2/14/21,2/20/21,,0,0,,,,,,0,4,,,,,
Ohio,OH,District,Charter agency,,,,Richard Allen Academy,,3900047,Butler,Weekly,2/21/21,2/27/21,,0,0,,,,,,0,4,,,,,
Ohio,OH,District,Charter agency,,,,Richard Allen Academy,,3900047,Butler,Weekly,2/28/21,3/6/21,,0,0,,,,,,0,4,,,,,
Ohio,OH,District,Charter agency,,,,Richard Allen Academy,,3900047,Butler,Weekly,3/7/21,3/13/21,,0,0,,,,,,0,4,,,,,
Ohio,OH,District,Charter agency,,,,Richard Allen Academy,,3900047,Butler,Weekly,3/14/21,3/20/21,,0,0,,,,,,0,4,,,,,
Ohio,OH,District,Charter agency,,,,Richard Allen Academy,,3900047,Butler,Weekly,3/21/21,3/27/21,,0,0,,,,,,0,4,,,,,
Ohio,OH,District,Charter agency,,,,Richard Allen Academy,,3900047,Butler,Weekly,3/28/21,4/3/21,,0,0,,,,,,0,4,,,,,
Ohio,OH,District,Charter agency,,,,Richard Allen Academy,,3900047,Butler,Weekly,4/4/21,4/10/21,,0,0,,,,,,0,4,,,,,
Ohio,OH,District,Charter agency,,,,Richard Allen Academy,,3900047,Butler,Weekly,4/11/21,4/17/21,,0,0,,,,,,0,4,,,,,
Ohio,OH,District,Charter agency,,,,Richard Allen Academy,,3900047,Butler,Weekly,4/18/21,4/24/21,,0,0,,,,,,0,4,,,,,
Ohio,OH,District,Charter agency,,,,Richard Allen Academy,,3900047,Butler,Weekly,4/25/21,5/1/21,,0,0,,,,,,0,4,,,,,
Ohio,OH,District,Charter agency,,,,Richard Allen Academy,,3900047,Butler,Weekly,5/2/21,5/8/21,,0,0,,,,,,0,4,,,,,
Ohio,OH,District,Charter agency,,,,Richard Allen Academy,,3900047,Butler,Weekly,5/9/21,5/15/21,,0,0,,,,,,0,4,,,,,
Ohio,OH,District,Charter agency,,,,Richard Allen Academy,,3900047,Butler,Weekly,5/16/21,5/22/21,,0,0,,,,,,0,4,,,,,
Ohio,OH,District,Charter agency,,,,Richard Allen Academy,,3900047,Butler,Weekly,5/23/21,5/29/21,,0,0,,,,,,0,4,,,,,
Ohio,OH,District,Charter agency,,,,Richard Allen Academy,,3900047,Butler,Weekly,5/30/21,6/5/21,,0,0,,,,,,0,4,,,,,
Ohio,OH,District,Charter agency,,,,Richard Allen Academy,,3900047,Butler,Weekly,6/6/21,6/12/21,,0,0,,,,,,0,4,,,,,
Ohio,OH,District,Charter agency,,,,Richard Allen Academy,,3900047,Butler,Weekly,6/13/21,6/19/21,,0,0,,,,,,0,4,,,,,
Ohio,OH,District,Charter agency,,,,Invictus High School,,3900052,Cuyahoga,Weekly,10/11/20,10/17/20,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Invictus High School,,3900052,Cuyahoga,Weekly,10/18/20,10/24/20,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Invictus High School,,3900052,Cuyahoga,Weekly,10/25/20,10/31/20,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Invictus High School,,3900052,Cuyahoga,Weekly,11/1/20,11/7/20,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Invictus High School,,3900052,Cuyahoga,Weekly,11/8/20,11/14/20,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Invictus High School,,3900052,Cuyahoga,Weekly,11/15/20,11/21/20,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Invictus High School,,3900052,Cuyahoga,Weekly,11/22/20,11/28/20,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Invictus High School,,3900052,Cuyahoga,Weekly,11/29/20,12/5/20,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Invictus High School,,3900052,Cuyahoga,Weekly,12/6/20,12/12/20,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Invictus High School,,3900052,Cuyahoga,Weekly,12/13/20,12/19/20,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Invictus High School,,3900052,Cuyahoga,Weekly,12/27/20,1/2/21,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Invictus High School,,3900052,Cuyahoga,Weekly,1/3/21,1/9/21,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Invictus High School,,3900052,Cuyahoga,Weekly,1/10/21,1/16/21,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Invictus High School,,3900052,Cuyahoga,Weekly,1/17/21,1/23/21,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Invictus High School,,3900052,Cuyahoga,Weekly,1/24/21,1/30/21,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Invictus High School,,3900052,Cuyahoga,Weekly,1/31/21,2/6/21,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Invictus High School,,3900052,Cuyahoga,Weekly,2/7/21,2/13/21,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Invictus High School,,3900052,Cuyahoga,Weekly,2/14/21,2/20/21,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Invictus High School,,3900052,Cuyahoga,Weekly,2/21/21,2/27/21,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Invictus High School,,3900052,Cuyahoga,Weekly,2/28/21,3/6/21,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Invictus High School,,3900052,Cuyahoga,Weekly,3/7/21,3/13/21,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Invictus High School,,3900052,Cuyahoga,Weekly,3/14/21,3/20/21,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Invictus High School,,3900052,Cuyahoga,Weekly,3/21/21,3/27/21,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Invictus High School,,3900052,Cuyahoga,Weekly,3/28/21,4/3/21,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Invictus High School,,3900052,Cuyahoga,Weekly,4/4/21,4/10/21,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Invictus High School,,3900052,Cuyahoga,Weekly,4/11/21,4/17/21,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Invictus High School,,3900052,Cuyahoga,Weekly,4/18/21,4/24/21,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Invictus High School,,3900052,Cuyahoga,Weekly,4/25/21,5/1/21,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Invictus High School,,3900052,Cuyahoga,Weekly,5/2/21,5/8/21,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Invictus High School,,3900052,Cuyahoga,Weekly,5/9/21,5/15/21,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Invictus High School,,3900052,Cuyahoga,Weekly,5/16/21,5/22/21,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Invictus High School,,3900052,Cuyahoga,Weekly,5/23/21,5/29/21,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Invictus High School,,3900052,Cuyahoga,Weekly,5/30/21,6/5/21,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Invictus High School,,3900052,Cuyahoga,Weekly,6/6/21,6/12/21,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Invictus High School,,3900052,Cuyahoga,Weekly,6/13/21,6/19/21,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Intergenerational School  The,,3900065,Cuyahoga,Weekly,10/11/20,10/17/20,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Intergenerational School  The,,3900065,Cuyahoga,Weekly,10/18/20,10/24/20,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Intergenerational School  The,,3900065,Cuyahoga,Weekly,10/25/20,10/31/20,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Intergenerational School  The,,3900065,Cuyahoga,Weekly,11/1/20,11/7/20,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Intergenerational School  The,,3900065,Cuyahoga,Weekly,11/8/20,11/14/20,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Intergenerational School  The,,3900065,Cuyahoga,Weekly,11/15/20,11/21/20,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Intergenerational School  The,,3900065,Cuyahoga,Weekly,11/22/20,11/28/20,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Intergenerational School  The,,3900065,Cuyahoga,Weekly,11/29/20,12/5/20,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Intergenerational School  The,,3900065,Cuyahoga,Weekly,12/6/20,12/12/20,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Intergenerational School  The,,3900065,Cuyahoga,Weekly,12/13/20,12/19/20,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Intergenerational School  The,,3900065,Cuyahoga,Weekly,12/27/20,1/2/21,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Intergenerational School  The,,3900065,Cuyahoga,Weekly,1/3/21,1/9/21,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Intergenerational School  The,,3900065,Cuyahoga,Weekly,1/10/21,1/16/21,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Intergenerational School  The,,3900065,Cuyahoga,Weekly,1/17/21,1/23/21,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Intergenerational School  The,,3900065,Cuyahoga,Weekly,1/24/21,1/30/21,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Intergenerational School  The,,3900065,Cuyahoga,Weekly,1/31/21,2/6/21,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Intergenerational School  The,,3900065,Cuyahoga,Weekly,2/7/21,2/13/21,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Intergenerational School  The,,3900065,Cuyahoga,Weekly,2/14/21,2/20/21,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Intergenerational School  The,,3900065,Cuyahoga,Weekly,2/21/21,2/27/21,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Intergenerational School  The,,3900065,Cuyahoga,Weekly,2/28/21,3/6/21,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Intergenerational School  The,,3900065,Cuyahoga,Weekly,3/7/21,3/13/21,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Intergenerational School  The,,3900065,Cuyahoga,Weekly,3/14/21,3/20/21,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Intergenerational School  The,,3900065,Cuyahoga,Weekly,3/21/21,3/27/21,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Intergenerational School  The,,3900065,Cuyahoga,Weekly,3/28/21,4/3/21,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Intergenerational School  The,,3900065,Cuyahoga,Weekly,4/4/21,4/10/21,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Intergenerational School  The,,3900065,Cuyahoga,Weekly,4/11/21,4/17/21,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Intergenerational School  The,,3900065,Cuyahoga,Weekly,4/18/21,4/24/21,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Intergenerational School  The,,3900065,Cuyahoga,Weekly,4/25/21,5/1/21,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Intergenerational School  The,,3900065,Cuyahoga,Weekly,5/2/21,5/8/21,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Intergenerational School  The,,3900065,Cuyahoga,Weekly,5/9/21,5/15/21,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Intergenerational School  The,,3900065,Cuyahoga,Weekly,5/16/21,5/22/21,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Intergenerational School  The,,3900065,Cuyahoga,Weekly,5/23/21,5/29/21,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Intergenerational School  The,,3900065,Cuyahoga,Weekly,5/30/21,6/5/21,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Intergenerational School  The,,3900065,Cuyahoga,Weekly,6/6/21,6/12/21,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Intergenerational School  The,,3900065,Cuyahoga,Weekly,6/13/21,6/19/21,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Constellation Schools: Parma Community,,3900068,Cuyahoga,Weekly,10/11/20,10/17/20,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Constellation Schools: Parma Community,,3900068,Cuyahoga,Weekly,10/18/20,10/24/20,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Constellation Schools: Parma Community,,3900068,Cuyahoga,Weekly,10/25/20,10/31/20,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Constellation Schools: Parma Community,,3900068,Cuyahoga,Weekly,11/1/20,11/7/20,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Constellation Schools: Parma Community,,3900068,Cuyahoga,Weekly,11/8/20,11/14/20,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Constellation Schools: Parma Community,,3900068,Cuyahoga,Weekly,11/15/20,11/21/20,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Constellation Schools: Parma Community,,3900068,Cuyahoga,Weekly,11/22/20,11/28/20,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Constellation Schools: Parma Community,,3900068,Cuyahoga,Weekly,11/29/20,12/5/20,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Constellation Schools: Parma Community,,3900068,Cuyahoga,Weekly,12/6/20,12/12/20,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Constellation Schools: Parma Community,,3900068,Cuyahoga,Weekly,12/13/20,12/19/20,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Constellation Schools: Parma Community,,3900068,Cuyahoga,Weekly,12/27/20,1/2/21,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Constellation Schools: Parma Community,,3900068,Cuyahoga,Weekly,1/3/21,1/9/21,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Constellation Schools: Parma Community,,3900068,Cuyahoga,Weekly,1/10/21,1/16/21,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Constellation Schools: Parma Community,,3900068,Cuyahoga,Weekly,1/17/21,1/23/21,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Constellation Schools: Parma Community,,3900068,Cuyahoga,Weekly,1/24/21,1/30/21,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Constellation Schools: Parma Community,,3900068,Cuyahoga,Weekly,1/31/21,2/6/21,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Constellation Schools: Parma Community,,3900068,Cuyahoga,Weekly,2/7/21,2/13/21,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Constellation Schools: Parma Community,,3900068,Cuyahoga,Weekly,2/14/21,2/20/21,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Constellation Schools: Parma Community,,3900068,Cuyahoga,Weekly,2/21/21,2/27/21,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Constellation Schools: Parma Community,,3900068,Cuyahoga,Weekly,2/28/21,3/6/21,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Constellation Schools: Parma Community,,3900068,Cuyahoga,Weekly,3/7/21,3/13/21,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Constellation Schools: Parma Community,,3900068,Cuyahoga,Weekly,3/14/21,3/20/21,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Constellation Schools: Parma Community,,3900068,Cuyahoga,Weekly,3/21/21,3/27/21,,1,0,,,,,,1,0,,,,,
Ohio,OH,District,Charter agency,,,,Constellation Schools: Parma Community,,3900068,Cuyahoga,Weekly,3/28/21,4/3/21,,0,0,,,,,,1,0,,,,,
Ohio,OH,District,Charter agency,,,,Constellation Schools: Parma Community,,3900068,Cuyahoga,Weekly,4/4/21,4/10/21,,0,0,,,,,,1,0,,,,,
Ohio,OH,District,Charter agency,,,,Constellation Schools: Parma Community,,3900068,Cuyahoga,Weekly,4/11/21,4/17/21,,0,0,,,,,,1,0,,,,,
Ohio,OH,District,Charter agency,,,,Constellation Schools: Parma Community,,3900068,Cuyahoga,Weekly,4/18/21,4/24/21,,0,0,,,,,,1,0,,,,,
Ohio,OH,District,Charter agency,,,,Constellation Schools: Parma Community,,3900068,Cuyahoga,Weekly,4/25/21,5/1/21,,0,1,,,,,,1,1,,,,,
Ohio,OH,District,Charter agency,,,,Constellation Schools: Parma Community,,3900068,Cuyahoga,Weekly,5/2/21,5/8/21,,0,0,,,,,,1,1,,,,,
Ohio,OH,District,Charter agency,,,,Constellation Schools: Parma Community,,3900068,Cuyahoga,Weekly,5/9/21,5/15/21,,0,0,,,,,,1,1,,,,,
Ohio,OH,District,Charter agency,,,,Constellation Schools: Parma Community,,3900068,Cuyahoga,Weekly,5/16/21,5/22/21,,0,0,,,,,,1,1,,,,,
Ohio,OH,District,Charter agency,,,,Constellation Schools: Parma Community,,3900068,Cuyahoga,Weekly,5/23/21,5/29/21,,0,0,,,,,,1,1,,,,,
Ohio,OH,District,Charter agency,,,,Constellation Schools: Parma Community,,3900068,Cuyahoga,Weekly,5/30/21,6/5/21,,0,0,,,,,,1,1,,,,,
Ohio,OH,District,Charter agency,,,,Constellation Schools: Parma Community,,3900068,Cuyahoga,Weekly,6/6/21,6/12/21,,0,0,,,,,,1,1,,,,,
Ohio,OH,District,Charter agency,,,,Constellation Schools: Parma Community,,3900068,Cuyahoga,Weekly,6/13/21,6/19/21,,0,0,,,,,,1,1,,,,,
Ohio,OH,District,Charter agency,,,,Summit Acdy Comm Schl for Alternative Learners of Middletown,,3900096,Butler,Weekly,10/11/20,10/17/20,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Summit Acdy Comm Schl for Alternative Learners of Middletown,,3900096,Butler,Weekly,10/18/20,10/24/20,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Summit Acdy Comm Schl for Alternative Learners of Middletown,,3900096,Butler,Weekly,10/25/20,10/31/20,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Summit Acdy Comm Schl for Alternative Learners of Middletown,,3900096,Butler,Weekly,11/1/20,11/7/20,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Summit Acdy Comm Schl for Alternative Learners of Middletown,,3900096,Butler,Weekly,11/8/20,11/14/20,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Summit Acdy Comm Schl for Alternative Learners of Middletown,,3900096,Butler,Weekly,11/15/20,11/21/20,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Summit Acdy Comm Schl for Alternative Learners of Middletown,,3900096,Butler,Weekly,11/22/20,11/28/20,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Summit Acdy Comm Schl for Alternative Learners of Middletown,,3900096,Butler,Weekly,11/29/20,12/5/20,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Summit Acdy Comm Schl for Alternative Learners of Middletown,,3900096,Butler,Weekly,12/6/20,12/12/20,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Summit Acdy Comm Schl for Alternative Learners of Middletown,,3900096,Butler,Weekly,12/13/20,12/19/20,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Summit Acdy Comm Schl for Alternative Learners of Middletown,,3900096,Butler,Weekly,12/27/20,1/2/21,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Summit Acdy Comm Schl for Alternative Learners of Middletown,,3900096,Butler,Weekly,1/3/21,1/9/21,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Summit Acdy Comm Schl for Alternative Learners of Middletown,,3900096,Butler,Weekly,1/10/21,1/16/21,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Summit Acdy Comm Schl for Alternative Learners of Middletown,,3900096,Butler,Weekly,1/17/21,1/23/21,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Summit Acdy Comm Schl for Alternative Learners of Middletown,,3900096,Butler,Weekly,1/24/21,1/30/21,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Summit Acdy Comm Schl for Alternative Learners of Middletown,,3900096,Butler,Weekly,1/31/21,2/6/21,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Summit Acdy Comm Schl for Alternative Learners of Middletown,,3900096,Butler,Weekly,2/7/21,2/13/21,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Summit Acdy Comm Schl for Alternative Learners of Middletown,,3900096,Butler,Weekly,2/14/21,2/20/21,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Summit Acdy Comm Schl for Alternative Learners of Middletown,,3900096,Butler,Weekly,2/21/21,2/27/21,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Summit Acdy Comm Schl for Alternative Learners of Middletown,,3900096,Butler,Weekly,2/28/21,3/6/21,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Summit Acdy Comm Schl for Alternative Learners of Middletown,,3900096,Butler,Weekly,3/7/21,3/13/21,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Summit Acdy Comm Schl for Alternative Learners of Middletown,,3900096,Butler,Weekly,3/14/21,3/20/21,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Summit Acdy Comm Schl for Alternative Learners of Middletown,,3900096,Butler,Weekly,3/21/21,3/27/21,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Summit Acdy Comm Schl for Alternative Learners of Middletown,,3900096,Butler,Weekly,3/28/21,4/3/21,,0,0,,,,,,0,0,,,,,
Ohio,OH,District,Charter agency,,,,Summit Acdy Comm Schl for Alternative Learners of Middletown,,3900096,Butler,Weekly,4/4/21,4/10/21,,0,0,,,,,,0,0,,,,,
